,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,0
41216,Bihar,ROHTAS,2007.0,Autumn,Maize,94.0,40.0,
41217,Bihar,ROHTAS,2007.0,Autumn,Rice,12.0,7.0,
41238,Bihar,ROHTAS,2008.0,Autumn,Maize,84.0,47.0,
41239,Bihar,ROHTAS,2008.0,Autumn,Rice,58.0,77.0,
41262,Bihar,ROHTAS,2009.0,Autumn,Maize,94.0,99.0,
41263,Bihar,ROHTAS,2009.0,Autumn,Rice,72.0,68.0,
41282,Bihar,ROHTAS,2010.0,Autumn,Maize,178.0,277.0,
41283,Bihar,ROHTAS,2010.0,Autumn,Rice,107.0,105.0,
41309,Bihar,ROHTAS,2011.0,Autumn,Maize,92.0,207.0,
41310,Bihar,ROHTAS,2011.0,Autumn,Rice,68.0,108.0,
41329,Bihar,ROHTAS,2012.0,Autumn,Maize,145.0,365.0,
41330,Bihar,ROHTAS,2012.0,Autumn,Rice,71.0,125.0,
41353,Bihar,ROHTAS,2013.0,Autumn,Maize,238.0,592.0,
41354,Bihar,ROHTAS,2013.0,Autumn,Rice,18.0,24.0,
41373,Bihar,ROHTAS,2014.0,Autumn,Maize,47.0,114.0,
41389,Bihar,SAHARSA,1997.0,Autumn,Rice,12672.0,12324.0,
41478,Bihar,SAHARSA,2000.0,Autumn,Rice,74013.0,101373.0,
41509,Bihar,SAHARSA,2001.0,Autumn,Maize,6394.0,8912.0,
41510,Bihar,SAHARSA,2001.0,Autumn,Rice,69810.0,63710.0,
41538,Bihar,SAHARSA,2002.0,Autumn,Maize,6371.0,10944.0,
41539,Bihar,SAHARSA,2002.0,Autumn,Rice,23605.0,24062.0,
41573,Bihar,SAHARSA,2003.0,Autumn,Rice,19051.0,22362.0,
41608,Bihar,SAHARSA,2004.0,Autumn,Rice,16959.0,14577.0,
41646,Bihar,SAHARSA,2005.0,Autumn,Rice,18525.0,18464.0,
41680,Bihar,SAHARSA,2006.0,Autumn,Rice,19854.0,18604.0,
41701,Bihar,SAHARSA,2007.0,Autumn,Maize,5629.0,20334.0,
41702,Bihar,SAHARSA,2007.0,Autumn,Rice,18985.0,16090.0,
41733,Bihar,SAHARSA,2008.0,Autumn,Maize,4986.0,16045.0,
41734,Bihar,SAHARSA,2008.0,Autumn,Rice,17253.0,12597.0,
41760,Bihar,SAHARSA,2009.0,Autumn,Maize,9288.0,24368.0,
41761,Bihar,SAHARSA,2009.0,Autumn,Rice,24659.0,26306.0,
41782,Bihar,SAHARSA,2010.0,Autumn,Maize,9710.0,34346.0,
41783,Bihar,SAHARSA,2010.0,Autumn,Rice,21563.0,28162.0,
41806,Bihar,SAHARSA,2011.0,Autumn,Maize,7740.0,33584.0,
41807,Bihar,SAHARSA,2011.0,Autumn,Rice,26055.0,44660.0,
41828,Bihar,SAHARSA,2012.0,Autumn,Maize,10096.0,52632.0,
41829,Bihar,SAHARSA,2012.0,Autumn,Rice,22565.0,19541.0,
41850,Bihar,SAHARSA,2013.0,Autumn,Maize,9490.0,45930.0,
41851,Bihar,SAHARSA,2013.0,Autumn,Rice,21084.0,35767.0,
41871,Bihar,SAHARSA,2014.0,Autumn,Maize,1173.0,5217.0,
41872,Bihar,SAHARSA,2014.0,Autumn,Rice,22635.0,34881.0,
41894,Bihar,SAMASTIPUR,1997.0,Autumn,Rice,30879.0,41438.0,
41998,Bihar,SAMASTIPUR,2000.0,Autumn,Rice,53701.0,57594.0,
42036,Bihar,SAMASTIPUR,2001.0,Autumn,Maize,14857.0,25279.0,
42037,Bihar,SAMASTIPUR,2001.0,Autumn,Rice,51940.0,55261.0,
42073,Bihar,SAMASTIPUR,2002.0,Autumn,Maize,14628.0,19305.0,
42074,Bihar,SAMASTIPUR,2002.0,Autumn,Rice,31792.0,21335.0,
42109,Bihar,SAMASTIPUR,2003.0,Autumn,Rice,31888.0,34327.0,
42145,Bihar,SAMASTIPUR,2004.0,Autumn,Rice,11645.0,2217.0,
42182,Bihar,SAMASTIPUR,2005.0,Autumn,Rice,31324.0,10096.0,
42218,Bihar,SAMASTIPUR,2006.0,Autumn,Rice,28709.0,22918.0,
42239,Bihar,SAMASTIPUR,2007.0,Autumn,Maize,13808.0,4397.0,
42240,Bihar,SAMASTIPUR,2007.0,Autumn,Rice,28019.0,4800.0,
42273,Bihar,SAMASTIPUR,2008.0,Autumn,Maize,13866.0,39942.0,
42274,Bihar,SAMASTIPUR,2008.0,Autumn,Rice,43475.0,58704.0,
42312,Bihar,SAMASTIPUR,2009.0,Autumn,Maize,12147.0,23714.0,
42313,Bihar,SAMASTIPUR,2009.0,Autumn,Rice,38777.0,30856.0,
42340,Bihar,SAMASTIPUR,2010.0,Autumn,Maize,11869.0,20968.0,
42341,Bihar,SAMASTIPUR,2010.0,Autumn,Rice,35239.0,24730.0,
42367,Bihar,SAMASTIPUR,2011.0,Autumn,Rice,52016.0,100877.0,
42388,Bihar,SAMASTIPUR,2012.0,Autumn,Rice,52016.0,77603.0,
42411,Bihar,SAMASTIPUR,2013.0,Autumn,Maize,11086.0,34824.0,
42412,Bihar,SAMASTIPUR,2013.0,Autumn,Rice,37527.0,45971.0,
42442,Bihar,SAMASTIPUR,2014.0,Autumn,Maize,12114.0,29411.0,
42443,Bihar,SAMASTIPUR,2014.0,Autumn,Rice,33234.0,69706.0,
42471,Bihar,SARAN,1997.0,Autumn,Rice,20955.0,29940.0,
42554,Bihar,SARAN,2000.0,Autumn,Rice,71859.0,106034.0,
42583,Bihar,SARAN,2001.0,Autumn,Maize,18821.0,29542.0,
42584,Bihar,SARAN,2001.0,Autumn,Rice,61033.0,77754.0,
42612,Bihar,SARAN,2002.0,Autumn,Maize,18851.0,35764.0,
42613,Bihar,SARAN,2002.0,Autumn,Rice,16954.0,16564.0,
42646,Bihar,SARAN,2003.0,Autumn,Rice,8705.0,7434.0,
42679,Bihar,SARAN,2004.0,Autumn,Rice,8505.0,5324.0,
42714,Bihar,SARAN,2005.0,Autumn,Rice,9609.0,14702.0,
42747,Bihar,SARAN,2006.0,Autumn,Rice,10028.0,13946.0,
42771,Bihar,SARAN,2007.0,Autumn,Maize,13197.0,13502.0,
42772,Bihar,SARAN,2007.0,Autumn,Rice,9320.0,12405.0,
42804,Bihar,SARAN,2008.0,Autumn,Maize,16821.0,7951.0,
42805,Bihar,SARAN,2008.0,Autumn,Rice,8752.0,11920.0,
42838,Bihar,SARAN,2009.0,Autumn,Maize,13282.0,19565.0,
42839,Bihar,SARAN,2009.0,Autumn,Rice,11259.0,13364.0,
42863,Bihar,SARAN,2010.0,Autumn,Maize,17483.0,25111.0,
42864,Bihar,SARAN,2010.0,Autumn,Rice,5872.0,6406.0,
42885,Bihar,SARAN,2011.0,Autumn,Maize,17843.0,29572.0,
42886,Bihar,SARAN,2011.0,Autumn,Rice,2913.0,4948.0,
42908,Bihar,SARAN,2012.0,Autumn,Maize,16787.0,34940.0,
42909,Bihar,SARAN,2012.0,Autumn,Rice,479.0,1008.0,
42931,Bihar,SARAN,2013.0,Autumn,Maize,15762.0,43669.0,
42932,Bihar,SARAN,2013.0,Autumn,Rice,1261.0,2075.0,
42952,Bihar,SARAN,2014.0,Autumn,Maize,15387.0,40056.0,
42953,Bihar,SARAN,2014.0,Autumn,Rice,910.0,1831.0,
43029,Bihar,SHEIKHPURA,2000.0,Autumn,Rice,23987.0,31950.0,
43047,Bihar,SHEIKHPURA,2001.0,Autumn,Maize,832.0,1375.0,
43048,Bihar,SHEIKHPURA,2001.0,Autumn,Rice,13046.0,20193.0,
43060,Bihar,SHEIKHPURA,2002.0,Autumn,Maize,865.0,1049.0,
43145,Bihar,SHEIKHPURA,2007.0,Autumn,Maize,564.0,860.0,
43165,Bihar,SHEIKHPURA,2008.0,Autumn,Maize,198.0,247.0,
43182,Bihar,SHEIKHPURA,2009.0,Autumn,Maize,125.0,165.0,
43183,Bihar,SHEIKHPURA,2009.0,Autumn,Rice,1.0,1.0,
43199,Bihar,SHEIKHPURA,2010.0,Autumn,Maize,257.0,290.0,
43214,Bihar,SHEIKHPURA,2011.0,Autumn,Maize,401.0,541.0,
43215,Bihar,SHEIKHPURA,2011.0,Autumn,Rice,63.0,95.0,
43230,Bihar,SHEIKHPURA,2012.0,Autumn,Maize,251.0,569.0,
43246,Bihar,SHEIKHPURA,2013.0,Autumn,Maize,601.0,629.0,
43260,Bihar,SHEIKHPURA,2014.0,Autumn,Maize,561.0,683.0,
43274,Bihar,SHEOHAR,1997.0,Autumn,Rice,5376.0,8612.0,
43351,Bihar,SHEOHAR,2000.0,Autumn,Rice,11339.0,15937.0,
43377,Bihar,SHEOHAR,2001.0,Autumn,Maize,130.0,210.0,
43378,Bihar,SHEOHAR,2001.0,Autumn,Rice,18507.0,21857.0,
43402,Bihar,SHEOHAR,2002.0,Autumn,Maize,126.0,336.0,
43403,Bihar,SHEOHAR,2002.0,Autumn,Rice,5671.0,7764.0,
43427,Bihar,SHEOHAR,2003.0,Autumn,Rice,5670.0,4218.0,
43451,Bihar,SHEOHAR,2004.0,Autumn,Rice,5599.0,6019.0,
43477,Bihar,SHEOHAR,2005.0,Autumn,Rice,3880.0,3530.0,
43504,Bihar,SHEOHAR,2006.0,Autumn,Rice,3770.0,2042.0,
43524,Bihar,SHEOHAR,2007.0,Autumn,Maize,7.0,2.0,
43525,Bihar,SHEOHAR,2007.0,Autumn,Rice,2949.0,1269.0,
43544,Bihar,SHEOHAR,2008.0,Autumn,Maize,5.0,7.0,
43545,Bihar,SHEOHAR,2008.0,Autumn,Rice,2501.0,2653.0,
43562,Bihar,SHEOHAR,2009.0,Autumn,Maize,23.0,41.0,
43563,Bihar,SHEOHAR,2009.0,Autumn,Rice,2779.0,3179.0,
43582,Bihar,SHEOHAR,2010.0,Autumn,Maize,222.0,475.0,
43583,Bihar,SHEOHAR,2010.0,Autumn,Rice,7514.0,3796.0,
43603,Bihar,SHEOHAR,2011.0,Autumn,Maize,235.0,627.0,
43604,Bihar,SHEOHAR,2011.0,Autumn,Rice,8075.0,24198.0,
43625,Bihar,SHEOHAR,2012.0,Autumn,Maize,208.0,774.0,
43626,Bihar,SHEOHAR,2012.0,Autumn,Rice,5288.0,12878.0,
43648,Bihar,SHEOHAR,2013.0,Autumn,Maize,202.0,1162.0,
43649,Bihar,SHEOHAR,2013.0,Autumn,Rice,5220.0,7208.0,
43670,Bihar,SHEOHAR,2014.0,Autumn,Maize,193.0,836.0,
43671,Bihar,SHEOHAR,2014.0,Autumn,Rice,4813.0,11420.0,
43691,Bihar,SITAMARHI,1997.0,Autumn,Rice,22925.0,28028.0,
43793,Bihar,SITAMARHI,2000.0,Autumn,Rice,68939.0,72390.0,
43831,Bihar,SITAMARHI,2001.0,Autumn,Maize,836.0,892.0,
43832,Bihar,SITAMARHI,2001.0,Autumn,Rice,93883.0,109753.0,
43865,Bihar,SITAMARHI,2002.0,Autumn,Maize,483.0,1044.0,
43866,Bihar,SITAMARHI,2002.0,Autumn,Rice,23017.0,28456.0,
43900,Bihar,SITAMARHI,2003.0,Autumn,Rice,22085.0,30780.0,
43937,Bihar,SITAMARHI,2004.0,Autumn,Rice,22121.0,19525.0,
43970,Bihar,SITAMARHI,2005.0,Autumn,Rice,22062.0,12335.0,
44002,Bihar,SITAMARHI,2006.0,Autumn,Rice,21114.0,15924.0,
44022,Bihar,SITAMARHI,2007.0,Autumn,Maize,675.0,343.0,
44023,Bihar,SITAMARHI,2007.0,Autumn,Rice,23650.0,10184.0,
44057,Bihar,SITAMARHI,2008.0,Autumn,Maize,765.0,1376.0,
44058,Bihar,SITAMARHI,2008.0,Autumn,Rice,25037.0,41815.0,
44092,Bihar,SITAMARHI,2009.0,Autumn,Maize,614.0,610.0,
44093,Bihar,SITAMARHI,2009.0,Autumn,Rice,25377.0,23570.0,
44114,Bihar,SITAMARHI,2010.0,Autumn,Maize,715.0,811.0,
44115,Bihar,SITAMARHI,2010.0,Autumn,Rice,27152.0,13523.0,
44138,Bihar,SITAMARHI,2011.0,Autumn,Maize,969.0,2778.0,
44139,Bihar,SITAMARHI,2011.0,Autumn,Rice,20355.0,27816.0,
44162,Bihar,SITAMARHI,2012.0,Autumn,Maize,149.0,751.0,
44163,Bihar,SITAMARHI,2012.0,Autumn,Rice,16077.0,29416.0,
44184,Bihar,SITAMARHI,2013.0,Autumn,Maize,684.0,1672.0,
44185,Bihar,SITAMARHI,2013.0,Autumn,Rice,16932.0,8056.0,
44203,Bihar,SITAMARHI,2014.0,Autumn,Maize,1028.0,4033.0,
44204,Bihar,SITAMARHI,2014.0,Autumn,Rice,14227.0,19776.0,
44221,Bihar,SIWAN,1997.0,Autumn,Rice,35529.0,37976.0,
44320,Bihar,SIWAN,2000.0,Autumn,Rice,65367.0,83737.0,
44352,Bihar,SIWAN,2001.0,Autumn,Maize,12271.0,20069.0,
44353,Bihar,SIWAN,2001.0,Autumn,Rice,63628.0,82717.0,
44380,Bihar,SIWAN,2002.0,Autumn,Maize,11212.0,24101.0,
44381,Bihar,SIWAN,2002.0,Autumn,Rice,41830.0,48956.0,
44411,Bihar,SIWAN,2003.0,Autumn,Rice,42996.0,52557.0,
44444,Bihar,SIWAN,2004.0,Autumn,Rice,46737.0,49648.0,
44483,Bihar,SIWAN,2005.0,Autumn,Rice,43766.0,37386.0,
44523,Bihar,SIWAN,2006.0,Autumn,Rice,32799.0,34184.0,
44546,Bihar,SIWAN,2007.0,Autumn,Maize,12592.0,7663.0,
44547,Bihar,SIWAN,2007.0,Autumn,Rice,27838.0,20825.0,
44582,Bihar,SIWAN,2008.0,Autumn,Maize,8677.0,3294.0,
44583,Bihar,SIWAN,2008.0,Autumn,Rice,26991.0,33600.0,
44616,Bihar,SIWAN,2009.0,Autumn,Maize,8675.0,28438.0,
44617,Bihar,SIWAN,2009.0,Autumn,Rice,25898.0,2974.0,
44644,Bihar,SIWAN,2010.0,Autumn,Maize,12324.0,21913.0,
44645,Bihar,SIWAN,2010.0,Autumn,Rice,21982.0,17101.0,
44669,Bihar,SIWAN,2011.0,Autumn,Maize,9163.0,22092.0,
44670,Bihar,SIWAN,2011.0,Autumn,Rice,29219.0,45854.0,
44691,Bihar,SIWAN,2012.0,Autumn,Maize,11651.0,29282.0,
44692,Bihar,SIWAN,2012.0,Autumn,Rice,30915.0,61901.0,
44718,Bihar,SIWAN,2013.0,Autumn,Maize,13209.0,34374.0,
44719,Bihar,SIWAN,2013.0,Autumn,Rice,29007.0,45157.0,
44745,Bihar,SIWAN,2014.0,Autumn,Maize,12023.0,30399.0,
44746,Bihar,SIWAN,2014.0,Autumn,Rice,28045.0,63934.0,
44772,Bihar,SUPAUL,1997.0,Autumn,Rice,16354.0,20397.0,
44865,Bihar,SUPAUL,2000.0,Autumn,Rice,88396.0,100924.0,
44899,Bihar,SUPAUL,2001.0,Autumn,Maize,547.0,795.0,
44900,Bihar,SUPAUL,2001.0,Autumn,Rice,77478.0,85946.0,
44930,Bihar,SUPAUL,2002.0,Autumn,Maize,1408.0,3388.0,
44931,Bihar,SUPAUL,2002.0,Autumn,Rice,25907.0,27216.0,
44965,Bihar,SUPAUL,2003.0,Autumn,Rice,29910.0,37886.0,
45003,Bihar,SUPAUL,2004.0,Autumn,Rice,27691.0,24303.0,
45042,Bihar,SUPAUL,2005.0,Autumn,Rice,29400.0,33004.0,
45079,Bihar,SUPAUL,2006.0,Autumn,Rice,26359.0,32791.0,
45101,Bihar,SUPAUL,2007.0,Autumn,Maize,1632.0,5508.0,
45102,Bihar,SUPAUL,2007.0,Autumn,Rice,28946.0,36178.0,
45136,Bihar,SUPAUL,2008.0,Autumn,Maize,4644.0,15115.0,
45137,Bihar,SUPAUL,2008.0,Autumn,Rice,28512.0,27920.0,
45166,Bihar,SUPAUL,2009.0,Autumn,Maize,707.0,1909.0,
45167,Bihar,SUPAUL,2009.0,Autumn,Rice,26306.0,25538.0,
45188,Bihar,SUPAUL,2010.0,Autumn,Maize,1761.0,4458.0,
45189,Bihar,SUPAUL,2010.0,Autumn,Rice,22177.0,31278.0,
45213,Bihar,SUPAUL,2011.0,Autumn,Maize,2446.0,9826.0,
45214,Bihar,SUPAUL,2011.0,Autumn,Rice,33647.0,29926.0,
45238,Bihar,SUPAUL,2012.0,Autumn,Maize,2446.0,14331.0,
45239,Bihar,SUPAUL,2012.0,Autumn,Rice,33647.0,56306.0,
45264,Bihar,SUPAUL,2013.0,Autumn,Maize,2647.0,10122.0,
45265,Bihar,SUPAUL,2013.0,Autumn,Rice,32441.0,49310.0,
45292,Bihar,SUPAUL,2014.0,Autumn,Maize,2885.0,7558.0,
45293,Bihar,SUPAUL,2014.0,Autumn,Rice,28287.0,42780.0,
45318,Bihar,VAISHALI,1997.0,Autumn,Rice,8561.0,7602.0,
45415,Bihar,VAISHALI,2000.0,Autumn,Rice,50324.0,77664.0,
45452,Bihar,VAISHALI,2001.0,Autumn,Maize,15488.0,14347.0,
45453,Bihar,VAISHALI,2001.0,Autumn,Rice,47097.0,69015.0,
45487,Bihar,VAISHALI,2002.0,Autumn,Maize,16539.0,30809.0,
45488,Bihar,VAISHALI,2002.0,Autumn,Rice,14058.0,19315.0,
45523,Bihar,VAISHALI,2003.0,Autumn,Rice,13377.0,13099.0,
45559,Bihar,VAISHALI,2004.0,Autumn,Rice,11266.0,5372.0,
45596,Bihar,VAISHALI,2005.0,Autumn,Rice,10577.0,12259.0,
45634,Bihar,VAISHALI,2006.0,Autumn,Rice,10375.0,12118.0,
45658,Bihar,VAISHALI,2007.0,Autumn,Maize,16313.0,10327.0,
45659,Bihar,VAISHALI,2007.0,Autumn,Rice,9340.0,6566.0,
45697,Bihar,VAISHALI,2008.0,Autumn,Maize,16490.0,30880.0,
45698,Bihar,VAISHALI,2008.0,Autumn,Rice,9113.0,12931.0,
45734,Bihar,VAISHALI,2009.0,Autumn,Maize,15501.0,26394.0,
45735,Bihar,VAISHALI,2009.0,Autumn,Rice,5974.0,4033.0,
45760,Bihar,VAISHALI,2010.0,Autumn,Maize,14802.0,29374.0,
45761,Bihar,VAISHALI,2010.0,Autumn,Rice,4650.0,2590.0,
45786,Bihar,VAISHALI,2011.0,Autumn,Maize,13082.0,20653.0,
45787,Bihar,VAISHALI,2011.0,Autumn,Rice,7522.0,11307.0,
45812,Bihar,VAISHALI,2012.0,Autumn,Maize,14160.0,44684.0,
45813,Bihar,VAISHALI,2012.0,Autumn,Rice,7820.0,18287.0,
45837,Bihar,VAISHALI,2013.0,Autumn,Maize,15665.0,56977.0,
45838,Bihar,VAISHALI,2013.0,Autumn,Rice,4298.0,3684.0,
45862,Bihar,VAISHALI,2014.0,Autumn,Maize,14063.0,54235.0,
45863,Bihar,VAISHALI,2014.0,Autumn,Rice,5925.0,6254.0,
75599,Jharkhand,BOKARO,2002.0,Autumn,Maize,1589.28,2223.4,
75602,Jharkhand,BOKARO,2003.0,Autumn,Maize,1589.92,1901.54,
75605,Jharkhand,BOKARO,2004.0,Autumn,Maize,2070.85,2563.71,
75610,Jharkhand,BOKARO,2005.0,Autumn,Maize,1675.32,934.83,
75616,Jharkhand,BOKARO,2006.0,Autumn,Maize,2982.76,2860.0,
75617,Jharkhand,BOKARO,2006.0,Autumn,Ragi,223.28,265.0,
75618,Jharkhand,BOKARO,2006.0,Autumn,Rice,547.09,470.67,
75627,Jharkhand,BOKARO,2007.0,Autumn,Maize,4049.62,526.0,
75628,Jharkhand,BOKARO,2007.0,Autumn,Ragi,410.65,361.0,
75629,Jharkhand,BOKARO,2007.0,Autumn,Rice,1363.19,1060.67,
75644,Jharkhand,CHATRA,2002.0,Autumn,Maize,4679.7,6766.85,
75650,Jharkhand,CHATRA,2003.0,Autumn,Maize,5152.56,9212.78,
75656,Jharkhand,CHATRA,2004.0,Autumn,Maize,4757.81,6427.8,
75663,Jharkhand,CHATRA,2005.0,Autumn,Maize,3619.21,4893.17,
75671,Jharkhand,CHATRA,2006.0,Autumn,Maize,5194.4,8046.0,
75672,Jharkhand,CHATRA,2006.0,Autumn,Ragi,240.39,213.0,
75673,Jharkhand,CHATRA,2006.0,Autumn,Rice,2738.22,2354.67,
75684,Jharkhand,CHATRA,2007.0,Autumn,Maize,4235.15,5400.0,
75685,Jharkhand,CHATRA,2007.0,Autumn,Ragi,310.21,304.0,
75686,Jharkhand,CHATRA,2007.0,Autumn,Rice,2210.49,2041.33,
75703,Jharkhand,DEOGHAR,2002.0,Autumn,Maize,2778.16,3011.53,
75704,Jharkhand,DEOGHAR,2002.0,Autumn,Rice,1955.12,1772.64,
75707,Jharkhand,DEOGHAR,2003.0,Autumn,Maize,3156.77,4299.52,
75708,Jharkhand,DEOGHAR,2003.0,Autumn,Rice,4794.94,4593.55,
75711,Jharkhand,DEOGHAR,2004.0,Autumn,Maize,2478.72,3497.72,
75712,Jharkhand,DEOGHAR,2004.0,Autumn,Rice,2523.42,1963.22,
75717,Jharkhand,DEOGHAR,2005.0,Autumn,Maize,2530.1,1634.44,
75718,Jharkhand,DEOGHAR,2005.0,Autumn,Rice,1361.46,234.17,
75724,Jharkhand,DEOGHAR,2006.0,Autumn,Maize,2484.2,4159.0,
75725,Jharkhand,DEOGHAR,2006.0,Autumn,Ragi,55.98,44.0,
75726,Jharkhand,DEOGHAR,2006.0,Autumn,Rice,1621.25,1553.33,
75736,Jharkhand,DEOGHAR,2007.0,Autumn,Maize,2283.23,2653.0,
75737,Jharkhand,DEOGHAR,2007.0,Autumn,Ragi,19.72,11.0,
75738,Jharkhand,DEOGHAR,2007.0,Autumn,Rice,1754.25,2284.0,
75753,Jharkhand,DHANBAD,2002.0,Autumn,Maize,1353.91,1150.82,
75756,Jharkhand,DHANBAD,2003.0,Autumn,Maize,1544.38,1740.52,
75759,Jharkhand,DHANBAD,2004.0,Autumn,Maize,968.27,1147.39,
75763,Jharkhand,DHANBAD,2005.0,Autumn,Maize,663.62,875.98,
75766,Jharkhand,DHANBAD,2006.0,Autumn,Maize,694.59,727.0,
75767,Jharkhand,DHANBAD,2006.0,Autumn,Ragi,37.59,45.0,
75768,Jharkhand,DHANBAD,2006.0,Autumn,Rice,2.78,2.67,
75776,Jharkhand,DHANBAD,2007.0,Autumn,Maize,585.72,3300.0,
75777,Jharkhand,DHANBAD,2007.0,Autumn,Ragi,16.49,4.0,
75791,Jharkhand,DUMKA,2002.0,Autumn,Maize,11002.27,16503.4,
75792,Jharkhand,DUMKA,2002.0,Autumn,Rice,4763.68,6347.45,
75797,Jharkhand,DUMKA,2003.0,Autumn,Maize,11046.54,14150.62,
75798,Jharkhand,DUMKA,2003.0,Autumn,Rice,8310.89,7175.07,
75803,Jharkhand,DUMKA,2004.0,Autumn,Maize,11095.85,29570.04,
75804,Jharkhand,DUMKA,2004.0,Autumn,Rice,3159.57,3096.38,
75811,Jharkhand,DUMKA,2005.0,Autumn,Maize,9110.9,11470.62,
75812,Jharkhand,DUMKA,2005.0,Autumn,Rice,2965.4,3843.16,
75820,Jharkhand,DUMKA,2006.0,Autumn,Maize,9729.03,21189.0,
75821,Jharkhand,DUMKA,2006.0,Autumn,Ragi,102.85,81.0,
75822,Jharkhand,DUMKA,2006.0,Autumn,Rice,3012.14,3154.67,
75832,Jharkhand,DUMKA,2007.0,Autumn,Maize,8925.94,13130.0,
75833,Jharkhand,DUMKA,2007.0,Autumn,Ragi,93.83,51.0,
75834,Jharkhand,DUMKA,2007.0,Autumn,Rice,3428.1,3455.33,
75850,Jharkhand,EAST SINGHBUM,2002.0,Autumn,Rice,2525.35,1870.44,
75852,Jharkhand,EAST SINGHBUM,2003.0,Autumn,Maize,1253.32,995.14,
75853,Jharkhand,EAST SINGHBUM,2003.0,Autumn,Rice,207599.95,158468.0,
75856,Jharkhand,EAST SINGHBUM,2004.0,Autumn,Maize,590.68,759.61,
75857,Jharkhand,EAST SINGHBUM,2004.0,Autumn,Rice,2370.03,2528.32,
75862,Jharkhand,EAST SINGHBUM,2005.0,Autumn,Maize,597.98,694.85,
75863,Jharkhand,EAST SINGHBUM,2005.0,Autumn,Rice,2278.47,1127.08,
75868,Jharkhand,EAST SINGHBUM,2006.0,Autumn,Maize,621.93,1414.0,
75869,Jharkhand,EAST SINGHBUM,2006.0,Autumn,Ragi,5.85,5.0,
75870,Jharkhand,EAST SINGHBUM,2006.0,Autumn,Rice,2449.49,1986.0,
75879,Jharkhand,EAST SINGHBUM,2007.0,Autumn,Maize,1464.56,1508.0,
75880,Jharkhand,EAST SINGHBUM,2007.0,Autumn,Rice,2458.62,1866.67,
75899,Jharkhand,GARHWA,2003.0,Autumn,Maize,7419.8,16813.27,
75900,Jharkhand,GARHWA,2003.0,Autumn,Rice,12032.5,9642.05,
75908,Jharkhand,GARHWA,2004.0,Autumn,Maize,9696.73,11034.87,
75909,Jharkhand,GARHWA,2004.0,Autumn,Rice,6381.61,3075.94,
75918,Jharkhand,GARHWA,2005.0,Autumn,Maize,8309.58,5957.97,
75919,Jharkhand,GARHWA,2005.0,Autumn,Rice,4781.84,1801.16,
75929,Jharkhand,GARHWA,2006.0,Autumn,Maize,5971.09,11130.0,
75930,Jharkhand,GARHWA,2006.0,Autumn,Ragi,566.14,437.0,
75931,Jharkhand,GARHWA,2006.0,Autumn,Rice,4851.82,3716.67,
75941,Jharkhand,GARHWA,2007.0,Autumn,Maize,6622.62,6099.0,
75942,Jharkhand,GARHWA,2007.0,Autumn,Ragi,493.86,461.0,
75943,Jharkhand,GARHWA,2007.0,Autumn,Rice,4713.97,2068.0,
75961,Jharkhand,GIRIDIH,2002.0,Autumn,Maize,9656.45,8488.01,
75962,Jharkhand,GIRIDIH,2002.0,Autumn,Ragi,3247.35,1211.26,
75963,Jharkhand,GIRIDIH,2002.0,Autumn,Rice,48.51,17.27,
75967,Jharkhand,GIRIDIH,2003.0,Autumn,Maize,6824.42,8086.94,
75968,Jharkhand,GIRIDIH,2003.0,Autumn,Ragi,7227.08,3035.37,
75969,Jharkhand,GIRIDIH,2003.0,Autumn,Rice,7523.5,6169.27,
75974,Jharkhand,GIRIDIH,2004.0,Autumn,Maize,5562.32,6190.86,
75975,Jharkhand,GIRIDIH,2004.0,Autumn,Ragi,2258.6,923.76,
75976,Jharkhand,GIRIDIH,2004.0,Autumn,Rice,2518.43,1418.72,
75983,Jharkhand,GIRIDIH,2005.0,Autumn,Maize,5562.32,3904.75,
75984,Jharkhand,GIRIDIH,2005.0,Autumn,Ragi,2258.6,1852.05,
75985,Jharkhand,GIRIDIH,2005.0,Autumn,Rice,2518.43,1553.03,
75992,Jharkhand,GIRIDIH,2006.0,Autumn,Maize,5922.05,5887.0,
75993,Jharkhand,GIRIDIH,2006.0,Autumn,Ragi,2073.88,2609.0,
75994,Jharkhand,GIRIDIH,2006.0,Autumn,Rice,2199.37,2192.0,
76003,Jharkhand,GIRIDIH,2007.0,Autumn,Maize,6418.36,6470.0,
76004,Jharkhand,GIRIDIH,2007.0,Autumn,Ragi,2135.15,3719.0,
76005,Jharkhand,GIRIDIH,2007.0,Autumn,Rice,4936.47,4650.0,
76019,Jharkhand,GODDA,2002.0,Autumn,Maize,4690.39,5398.63,
76020,Jharkhand,GODDA,2002.0,Autumn,Rice,2814.79,2233.07,
76027,Jharkhand,GODDA,2003.0,Autumn,Maize,4701.54,5655.95,
76028,Jharkhand,GODDA,2003.0,Autumn,Rice,7008.33,5503.87,
76036,Jharkhand,GODDA,2004.0,Autumn,Maize,4583.72,6220.1,
76037,Jharkhand,GODDA,2004.0,Autumn,Rice,3286.21,2313.49,
76044,Jharkhand,GODDA,2005.0,Autumn,Maize,6926.14,7978.91,
76045,Jharkhand,GODDA,2005.0,Autumn,Rice,6625.01,4933.43,
76054,Jharkhand,GODDA,2006.0,Autumn,Maize,4233.22,6976.0,
76055,Jharkhand,GODDA,2006.0,Autumn,Ragi,198.54,157.0,
